x-axis,1KHZ,3
second,Volt,Volt
-64.388813E-03,+7.459092E-03,-707.897790E-03
-64.386783E-03,+7.258297E-03,-714.592071E-03
-64.384752E-03,+8.061611E-03,-714.591790E-03
-64.382722E-03,+8.061597E-03,-707.897510E-03
-64.380691E-03,+7.726883E-03,-707.897510E-03
-64.378661E-03,+7.726869E-03,-707.897510E-03
-64.376630E-03,+7.392143E-03,-707.898081E-03
-64.374600E-03,+7.124392E-03,-721.286346E-03
-64.372569E-03,+7.592986E-03,-714.591784E-03
-64.370539E-03,+7.459118E-03,-707.897798E-03
-64.368508E-03,+7.860745E-03,-714.591493E-03
-64.366478E-03,+7.191327E-03,-701.203239E-03
-64.364447E-03,+7.392143E-03,-707.897801E-03
-64.362417E-03,+7.124399E-03,-714.592363E-03
-64.360386E-03,+7.726851E-03,-721.286339E-03
-64.358356E-03,+6.990528E-03,-714.591778E-03
-64.356325E-03,+8.061602E-03,-707.897510E-03
-64.354295E-03,+7.860771E-03,-707.897806E-03
-64.352264E-03,+7.793811E-03,-714.592071E-03
-64.350234E-03,+7.392173E-03,-714.592071E-03
-64.348203E-03,+7.793808E-03,-714.592369E-03
-64.346172E-03,+7.325203E-03,-721.286034E-03
-64.344142E-03,+7.191330E-03,-707.897510E-03
-64.342111E-03,+7.459106E-03,-707.898112E-03
-64.340081E-03,+7.592974E-03,-721.286028E-03
-64.338050E-03,+7.191345E-03,-707.897813E-03
-64.336020E-03,+7.793822E-03,-714.592071E-03
-64.333989E-03,+7.659937E-03,-714.591767E-03
-64.331959E-03,+7.659949E-03,-707.897816E-03
-64.329928E-03,+7.927717E-03,-714.591765E-03
-64.327898E-03,+7.860765E-03,-707.897818E-03
-64.325867E-03,+7.659913E-03,-714.592071E-03
-64.323837E-03,+7.124400E-03,-714.591762E-03
-64.321806E-03,+7.726867E-03,-707.897510E-03
-64.319776E-03,+7.392136E-03,-707.897510E-03
-64.317745E-03,+6.990500E-03,-707.898135E-03
-64.315715E-03,+7.392133E-03,-721.286006E-03
-64.313684E-03,+6.923561E-03,-707.897510E-03
-64.311654E-03,+7.459100E-03,-707.897825E-03
-64.309623E-03,+7.459104E-03,-714.592071E-03
-64.307593E-03,+7.526024E-03,-714.592071E-03
-64.305562E-03,+7.057449E-03,-714.592389E-03
-64.303532E-03,+7.526043E-03,-721.286313E-03
-64.301501E-03,+7.459113E-03,-714.592391E-03
-64.299471E-03,+7.726899E-03,-721.285991E-03
-64.297440E-03,+8.061592E-03,-707.897510E-03
-64.295409E-03,+7.659915E-03,-707.897510E-03
-64.293379E-03,+7.191331E-03,-707.897834E-03
-64.291348E-03,+7.459107E-03,-714.591423E-03
-64.289318E-03,+7.592985E-03,-701.203275E-03
-64.287287E-03,+7.459087E-03,-707.897836E-03
-64.285257E-03,+7.191321E-03,-714.592071E-03
-64.283226E-03,+7.258270E-03,-714.592071E-03
-64.281196E-03,+7.392175E-03,-714.592071E-03
-64.279165E-03,+7.793795E-03,-714.592071E-03
