x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5682497E+00,+1.8775836E+00,+994.2852E-03,+1.8897E-03
-4.5680997E+00,+1.8775836E+00,+1.0113494E+00,+1.8760E-03
-4.5679497E+00,+1.8775836E+00,+1.0113494E+00,+1.8897E-03
-4.5677997E+00,+1.8809323E+00,+985.7322E-03,+1.8760E-03
-4.5676497E+00,+1.8842782E+00,+985.7531E-03,+1.8897E-03
-4.5674997E+00,+1.8742323E+00,+1.0113494E+00,+18.6192E-03
-4.5673497E+00,+1.8641945E+00,+994.2713E-03,-14.8672E-03
-4.5671997E+00,+1.8641945E+00,+977.2071E-03,-14.8399E-03
-4.5670497E+00,+1.8675432E+00,+977.2071E-03,+1.8760E-03
-4.5668997E+00,+1.8675404E+00,+985.7462E-03,+1.8897E-03
-4.5667497E+00,+1.8641945E+00,+1.0028173E+00,+1.8760E-03
-4.5665997E+00,+1.8675432E+00,+994.2713E-03,-14.8536E-03
-4.5664497E+00,+1.8742377E+00,+985.7462E-03,+1.8897E-03
-4.5662997E+00,+1.8742350E+00,+1.0028173E+00,+18.6192E-03
-4.5661497E+00,+1.8675404E+00,+1.0198884E+00,+18.6192E-03
-4.5659997E+00,+1.8608459E+00,+1.0028033E+00,+18.6192E-03
-4.5658497E+00,+1.8608486E+00,+985.7462E-03,-14.8672E-03
-4.5656997E+00,+1.8641945E+00,+1.0028173E+00,-14.8399E-03
-4.5655497E+00,+1.8608459E+00,+1.0198884E+00,+1.8760E-03
-4.5653997E+00,+1.8575000E+00,+1.0113424E+00,+18.6329E-03
-4.5652497E+00,+1.8608486E+00,+994.2782E-03,+52.0920E-03
-4.5650997E+00,+1.8608459E+00,+985.7392E-03,+35.3488E-03
-4.5649497E+00,+1.8575000E+00,+994.2852E-03,+35.3625E-03
-4.5647997E+00,+1.8575000E+00,+1.0028103E+00,+35.3488E-03
-4.5646497E+00,+1.8575000E+00,+1.0028173E+00,+1.8760E-03
-4.5644997E+00,+1.8575000E+00,+994.2713E-03,-14.8536E-03
-4.5643497E+00,+1.8608486E+00,+994.2852E-03,-14.8536E-03
-4.5641997E+00,+1.8608459E+00,+1.0113494E+00,+18.6329E-03
-4.5640497E+00,+1.8575000E+00,+1.0113494E+00,+18.6056E-03
