x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5693998E+00,+1.8570868E+00,+994.2782E-03,+219.4561E-03
-4.5692498E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5690998E+00,+1.8403504E+00,+1.0113494E+00,+252.9289E-03
-4.5689498E+00,+1.8570868E+00,+1.0284205E+00,+286.4017E-03
-4.5687998E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5686498E+00,+1.8905596E+00,+1.0113494E+00,+219.4561E-03
-4.5684998E+00,+1.8738232E+00,+977.2071E-03,+252.9289E-03
-4.5683498E+00,+1.8738232E+00,+1.0284205E+00,+219.4561E-03
-4.5681998E+00,+1.8570868E+00,+977.2071E-03,+219.4561E-03
-4.5680498E+00,+1.8905596E+00,+994.2782E-03,+219.4561E-03
-4.5678998E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5677498E+00,+1.8905596E+00,+1.0284205E+00,+219.4561E-03
-4.5675998E+00,+1.8905596E+00,+1.0113494E+00,+219.4561E-03
-4.5674498E+00,+1.8738232E+00,+1.0113494E+00,+286.4016E-03
-4.5672998E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5671498E+00,+1.8738232E+00,+1.0113494E+00,+252.9288E-03
-4.5669998E+00,+1.8403504E+00,+977.2071E-03,+185.9833E-03
-4.5668498E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5666998E+00,+1.8738232E+00,+1.0113494E+00,+219.4560E-03
-4.5665498E+00,+1.8738232E+00,+994.2782E-03,+152.5105E-03
-4.5663998E+00,+1.9072960E+00,+977.2071E-03,+219.4561E-03
-4.5662498E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5660998E+00,+1.8738232E+00,+994.2783E-03,+286.4016E-03
-4.5659498E+00,+1.8738232E+00,+1.0284205E+00,+219.4561E-03
-4.5657998E+00,+1.8738232E+00,+1.0284205E+00,+252.9289E-03
